site_id,latitude,longitude,utm_x,utm_y,pop_covered,pop_unique_covered,overlap_ratio_network,total_unique_pop_network,elevation_m,slope_deg,neighbour_weight,dist_to_school_m,dist_to_hospital_m,dist_to_road_m,dist_to_residential_m,dist_to_industrial_m,site_accessibility_score,antenna_height_m,power_model_type,power_source_main,power_backup_sources,backup_duration_hr,region_type,bts_type,coverage_radius_m
BTS_02610,16.508750270380986,107.40833218375894,757073.0515620459,1826747.7626999766,1007.79,0.0,81.11014941020885,1163364.75,6,89.98499,0,16919.06753858312,5900.990560300738,11.836966671774796,0.0,3427.8588242192254,0.9940815166641126,24.0,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03055,16.257916938045742,107.98166551481317,818722.7778612839,1799788.3289130218,5645.0,0.0,81.11014941020885,1163364.75,5,89.98576,0,10118.058673202377,10638.591130000197,14.93127269151517,1418.1738137565462,7552.273242089298,0.9925343636542424,34.5,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02431,16.57958360301498,107.48958218337502,765653.3808278579,1834695.0552043207,14085.27,0.0,81.11014941020885,1163364.75,7,89.99331,0,13874.447239420733,6050.856851366076,73.43083622879553,821.1080555680227,6859.148627623526,0.9632845818856023,31.1,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02539,16.630416936144982,107.50458218331501,767184.480521391,1840342.7331920941,908.99,23.40070152282715,81.11014941020885,1163364.75,3,89.979866,0,18175.184842881616,11045.042652835644,5.690702593311485,0.0,12179.765705553415,0.9971546487033442,22.2,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03251,16.536250269854982,107.571248849715,774433.9587359158,1830007.3909634226,19974.44,0.0,81.11014941020885,1163364.75,3,89.98576,0,6697.6740209775,5454.240904859114,13.346389160568577,963.6681567717515,5329.41693735881,0.9933268054197157,29.1,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05369,16.444583603554978,107.617915516195,779549.3979251407,1819922.6011372085,13545.32,215.85671997070312,81.11014941020885,1163364.75,1,89.982346,5,3320.3416760166047,1844.0043566234813,4.044250002268224,0.0,357.1243770806541,0.9979778749988659,19.6,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04097,16.265416937604975,107.70874884916502,789519.1735870959,1800212.5565183864,2139.73,0.0,81.11014941020885,1163364.75,26,89.99168,0,8742.771035933563,23256.373323674135,124.02623758668096,7312.771947216251,6491.590468727477,0.9379868812066595,34.8,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02321,16.231666937747505,107.2670821842054,742330.9457008153,1795901.9688018695,2624.51,263.9732360839844,81.11014941020885,1163364.75,566,89.909966,0,41621.06132091212,40017.98655696867,6.083638837117312,0.0,35227.76434306975,0.9969581805814414,23.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_02040,16.35041693726498,107.495415516685,766589.5466507219,1809332.2136113467,4877.57,0.0,81.11014941020885,1163364.75,24,89.96817,0,15158.896576716827,15356.874358892659,48.56042171056227,8808.54496646786,12070.502786106346,0.9757197891447189,35.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06488,16.286250270854975,107.829582182015,802410.9717350473,1802694.5564281254,2607.82,0.0,81.11014941020885,1163364.75,43,89.9981,0,5175.796575126143,27204.232714620095,79.34723907245673,9635.996959214099,8546.030202367998,0.9603263804637716,24.3,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_01464,16.377083604238106,107.4933321834211,766330.6437982742,1812281.6683976038,2179.4,0.0,81.11014941020885,1163364.75,34,89.98953,0,12911.38077362102,13120.029687886394,10.679778795399764,8383.638256398846,9716.759940812282,0.9946601106023001,27.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00515,16.272916937858867,107.88249884927026,808091.2825524646,1801297.2543087238,13072.74,0.0,81.11014941020885,1163364.75,6,89.909966,0,825.3992472819996,21365.009520553598,15.997369119027553,8455.581066727127,9202.188904230741,0.9920013154404862,26.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06123,16.53541693652498,107.54374884982501,771498.3650121678,1829877.7953204603,3843.22,0.0,81.11014941020885,1163364.75,6,89.98456,0,6867.212047368083,6125.840465915046,19.92233602981604,0.0,4733.230390065871,0.990038831985092,18.6,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00345,16.277083604224984,107.882082181805,808040.2058791161,1801758.026038331,12766.34,0.0,81.11014941020885,1163364.75,0,89.99424,5,1231.754441376876,21499.608216537188,4.80727612179,8026.466893066636,8783.504526747536,0.997596361939105,34.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04865,16.604583602914985,107.474582183435,764017.7933528334,1837442.9364818332,4990.4,956.5330810546875,81.11014941020885,1163364.75,6,89.98847,0,17064.50702680507,6858.862488173263,82.47222913538782,1024.8742208752399,7944.600848314602,0.9587638854323061,36.3,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02637,16.40958360369498,107.78708218218502,797678.5971032048,1816288.6051543804,12277.74,0.0,81.11014941020885,1163364.75,3,89.97153,0,8091.36123057217,18121.19169053216,64.07363264259212,6245.495571662513,7858.247512363196,0.9679631836787039,22.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02425,16.277916937554973,107.947915514875,815080.4279093745,1801950.809847896,7998.15,0.0,81.11014941020885,1163364.75,10,89.98456,0,6559.28315430031,14711.291792253383,14.895198793636766,3488.2388493785397,8861.44242361962,0.9925524006031816,34.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04926,16.274583604234984,108.00124884799502,820790.6371913946,1801664.7476794648,1701.96,0.0,81.11014941020885,1163364.75,5,89.983284,0,12185.61069267406,9280.122388797334,93.65554908733289,229.6779534092732,4888.06001936032,0.9531722254563335,30.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03171,16.392916937094984,107.482915516735,765195.9327073371,1814020.879801603,2302.14,0.0,81.11014941020885,1163364.75,39,89.969986,0,12457.332607758346,12673.410930912973,16.825012759029534,7901.91963624233,9232.274199729194,0.9915874936204853,28.1,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04605,16.488750270044985,107.571248849715,774501.0823399395,1824748.48309203,19659.97,0.0,81.11014941020885,1163364.75,7,89.97503,0,1632.7570806354206,196.45904936919888,6.8472833804736535,0.0,2160.5211847939277,0.9965763583097632,24.6,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_06489,16.617083602864984,107.539582183175,770938.995841702,1838913.6609886615,1204.16,0.0,81.11014941020885,1163364.75,7,89.99352,0,15791.947582347422,12786.014517089317,47.7970703377738,7.99736791618168,12958.29980089776,0.976101464831113,26.9,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00834,16.417916936994978,107.619582182855,779765.684867346,1816972.4603476918,24432.62,0.0,81.11014941020885,1163364.75,36,89.99588,0,5620.667598017117,4648.67560980301,143.83867739024953,1349.1529023575624,2114.232322914216,0.9280806613048752,27.9,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_03991,16.44625027021498,107.532915516535,770465.4302379803,1819991.4784390244,5777.92,0.0,81.11014941020885,1163364.75,5,89.99164,0,4631.661006263181,4893.555098841296,10.842212643193172,37.01860229954563,1740.4449065571823,0.9945788936784035,31.2,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03773,16.459583603494977,107.678748849285,786027.3263859274,1821668.5347708873,6964.81,0.0,81.11014941020885,1163364.75,6,89.98883,0,8700.848313492997,5679.428739263564,17.506986401215165,3374.350864115117,4131.857611479778,0.9912465067993924,33.7,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05882,16.191250271234985,107.293748850825,745232.6913100377,1791459.91093454,702.01,11.014740943908691,81.11014941020885,1163364.75,564,89.98456,0,42509.712261034656,42722.154967644616,136.16844899560027,143.5081921234311,37661.33400927031,0.9319157755021998,24.2,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_05451,16.590416936304987,107.347082183945,750426.3552171232,1835710.9576981235,1381.78,0.0,81.11014941020885,1163364.75,11,89.98658,0,26304.40436260455,10863.105872695505,45.04066623428845,0.0,2454.389341771517,0.9774796668828558,23.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_01542,16.482361381500116,107.64235996093421,782106.5045172479,1824139.273284308,6254.49,0.0,81.11014941020885,1163364.75,5,89.93634,0,4639.213220352439,3101.227092013415,30.066668034763197,143.3892375372939,5190.89475366769,0.9849666659826184,26.0,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00469,16.4158336036774,107.58041551627716,775583.2963185564,1816688.088861048,23658.08,0.0,81.11014941020885,1163364.75,14,89.99117,0,5023.737747797633,5705.359272714544,41.56253139177202,1410.43883850615,4651.472118858633,0.979218734304114,40.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06405,16.415416937004988,107.805415515445,799629.0937167616,1816961.5727949813,17554.6,0.0,81.11014941020885,1163364.75,10,89.97749,0,9932.693727291007,19827.040973131363,67.53264554134773,8300.729297801203,9258.733048530605,0.9662336772293262,23.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_03869,16.41458360367498,107.659582182695,784045.0201774251,1816659.093651056,35570.12,0.0,81.11014941020885,1163364.75,14,89.97503,0,8872.40358968154,6158.188895161175,55.028210413663636,674.9235527660612,3914.1315388260273,0.9724858947931682,30.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04639,16.537083603184985,107.632915516135,781018.4085088868,1830184.8427867321,3178.7,0.0,81.11014941020885,1163364.75,4,89.95974,0,7571.6016732243925,8592.044034988265,10.562339772063671,0.0,1486.4479937290168,0.9947188301139681,28.9,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00025,16.530416936961565,107.55333218318246,772528.804573744,1829337.1963896446,5405.25,0.0,81.11014941020885,1163364.75,5,89.979866,0,6085.207468187307,5184.471743363243,13.696037225738303,231.17501582967935,4187.511678589704,0.9931519813871309,23.7,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04694,16.422916936974982,107.67458218263502,785635.828392507,1817602.8684910403,8649.67,0.0,81.11014941020885,1163364.75,8,89.969986,0,9782.25520929344,6618.810679692007,43.658842205295066,15.762398755270691,3462.764888117305,0.9781705788973525,21.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_05083,16.475000270107287,107.75374884891261,794017.4287605346,1823483.3018826505,7866.28,0.0,81.11014941020885,1163364.75,8,89.97153,0,13401.916345424212,13800.16982654772,9.402950309348165,4668.281677947301,4052.213991575206,0.9952985248453259,28.7,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00623,16.380416937144975,107.485415516725,765480.0411881718,1812640.3185470253,2527.52,0.0,81.11014941020885,1163364.75,31,89.99051,0,13208.473637580406,13420.880875665054,44.909200179487215,8693.986831386717,9987.703804663843,0.9775453999102564,32.1,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05695,16.500833603337494,107.46874885006008,763536.1834420229,1825949.4205724294,4499.68,0.0,81.11014941020885,1163364.75,10,89.98576,0,10439.73651188367,6404.732321634693,28.137092612511527,610.7312175553611,461.78498994342107,0.9859314536937442,21.8,Model_2,grid,battery;generator,28,mountain,5G_macro,1000
BTS_05908,16.382083603804986,107.580415516345,775630.8395119742,1812951.5059331565,5748.6,0.0,81.11014941020885,1163364.75,13,89.97749,0,8723.317661912659,9422.65491821115,53.37419930489149,5132.487130867836,7407.1793649595975,0.9733129003475542,36.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04679,16.348750270604974,107.688748849245,787258.5086233036,1809411.0633575416,1426.93,56.48064041137695,81.11014941020885,1163364.75,24,89.98658,0,5168.301904313924,13997.835138433553,298.22770380942154,4319.011315573332,3627.1836798721315,0.8508861480952892,32.3,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05004,16.25708360430498,107.23291551773501,738646.5634472951,1798675.1701456076,2660.08,15.844347953796387,81.11014941020885,1163364.75,561,89.97749,0,42828.55104048206,39478.16289471483,15.199543602856314,0.0,33997.86704838735,0.9924002281985719,20.2,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_05252,16.24625027101497,107.68791551591501,787318.9412464066,1798061.0013908865,1558.44,0.0,81.11014941020885,1163364.75,51,89.969986,0,11792.700836579406,24534.45755430704,39.296239336917324,7206.878090867768,9396.799549590114,0.9803518803315413,34.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05188,16.31083360409722,107.78541551545176,797650.3194039217,1805351.671057814,11811.91,0.0,81.11014941020885,1163364.75,4,89.909966,0,331.44107146772495,23724.576113149833,7.2949403309845735,4186.866952043826,3268.5906701166045,0.9963525298345077,32.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05342,16.561250269754986,107.505415516645,767369.1259902682,1832686.4186510998,21070.31,0.0,81.11014941020885,1163364.75,2,89.98752,0,11246.804275637787,6988.091982319811,34.033711029484785,500.0264845699849,6007.922837606965,0.9829831444852576,30.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06485,16.30541693744498,107.389582183775,755335.9523775742,1804214.903573108,887.38,0.0,81.11014941020885,1163364.75,235,89.99773,0,26349.505997256376,26564.419753357157,174.32654449591365,117.77721669977403,21795.853844802048,0.9128367277520432,22.5,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_04104,16.417083603664974,107.657915516035,783863.2795794571,1816933.5551424355,35816.09,0.0,81.11014941020885,1163364.75,14,89.981995,0,8567.425615687669,5829.613820071681,24.531985598394435,571.6986203621725,4227.347562784445,0.9877340072008027,37.9,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02285,16.387916937114976,107.700415515865,788448.080859647,1813764.2123061852,3024.74,0.0,81.11014941020885,1163364.75,18,89.96817,0,5309.987368838259,11258.733042031778,45.53015042280735,989.7361506237175,0.0,0.9772349247885963,28.1,Model_2,grid,battery;generator,28,mountain,5G_macro,1000
BTS_03653,16.541250269834983,107.468748850125,763481.3252514723,1830423.8110305232,3739.0,0.0,81.11014941020885,1163364.75,10,89.98658,0,12382.628252293991,3222.716136142862,54.58781368781507,0.0,2186.3410425038237,0.9727060931560925,26.3,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03436,16.43000027028739,107.59041551623689,776631.8288118299,1818270.1808781861,10406.49,0.0,81.11014941020885,1163364.75,18,89.99474,0,3370.597260563916,4473.411314760991,31.323331935055677,5.733615584774356,3106.0359386941636,0.9843383340324722,23.5,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00559,16.667083603175765,107.3654155185433,752283.0717890274,1844220.9819215152,1446.0,1007.6102905273438,81.11014941020885,1163364.75,8,89.98576,0,29863.66671478956,15066.870667601448,13.085788119583528,0.0,6742.422254914641,0.9934571059402082,28.7,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03813,16.55791693643498,107.470415516785,763636.6206940399,1832271.1118911982,2824.87,0.21323999762535095,81.11014941020885,1163364.75,6,89.969986,0,13406.017295470521,3242.3796866405537,63.33479406063107,0.0,4040.0795290596884,0.9683326029696845,36.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00158,16.443750270224974,107.795415515485,798517.00837258,1820084.1575774746,14445.27,0.0,81.11014941020885,1163364.75,12,89.98576,0,11654.605132231613,18230.327965601722,20.439365181897383,8299.456013054823,7409.523320910726,0.9897803174090513,27.0,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04889,16.421250270314975,107.59958218293501,777623.7467741854,1817313.9790294343,25300.67,0.0,81.11014941020885,1163364.75,53,89.99656,0,4477.86296224584,5065.703145522382,44.937551262145426,1312.7129532558226,2743.523410025393,0.9775312243689273,35.9,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06457,16.427916936954983,107.724582182435,790971.5747086748,1818227.7226003206,6888.38,37.096824645996094,81.11014941020885,1163364.75,6,89.981995,0,8164.988883639635,11140.778143334217,5.0253845997160145,1255.4465979489999,2124.6617391340183,0.997487307700142,33.8,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_03050,16.25875027096498,107.939582181575,814219.6097175719,1799815.4285838625,9043.33,0.0,81.11014941020885,1163364.75,11,89.97503,0,5642.468017567533,15078.052558099927,58.038600072855296,5266.007262307971,10703.113471898165,0.9709806999635724,27.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00968,16.46375027014498,107.707082182505,789048.3714233583,1822170.227074607,7048.48,0.0,81.11014941020885,1163364.75,7,89.990234,0,11606.145226084476,8719.549500408079,75.4789315641723,1573.9347719284028,1686.0516520490314,0.9622605342179138,25.8,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00760,16.33736138219502,107.76930440408077,795887.6047332713,1808265.550418408,12676.08,0.0,81.11014941020885,1163364.75,5,89.99281,0,1546.7649516657968,20465.980372668815,85.08454329427812,2101.137487696079,2897.727035320227,0.9574577283528609,36.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06164,16.567083603064983,107.52374884990502,769318.5430935,1833356.736194021,3484.57,0.0,81.11014941020885,1163364.75,6,89.93634,0,10897.988950134515,9026.252906499474,16.30228971965714,0.0,7878.283226682528,0.9918488551401714,28.9,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00325,16.11402804974811,107.65430440454682,783913.0758255456,1783374.7920934574,3716.74,0.0,81.11014941020885,1163364.75,102,89.98714,0,26110.61049117631,38375.56960439061,175.28072454233325,7389.148510431984,24227.085276556903,0.9123596377288334,30.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_01765,16.494916936945128,107.49641551673294,766499.2490650724,1825330.7854754964,19824.71,0.0,81.11014941020885,1163364.75,7,89.9852,0,7417.138187142177,8066.924166784936,22.593354804385772,916.2117040561324,2223.501393436227,0.9887033225978071,34.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05856,16.274583604234984,107.235415517725,738892.6911834971,1800615.1413695402,8512.14,0.0,81.11014941020885,1163364.75,607,89.99805,0,41534.552025610654,37735.4741107422,175.8922844774222,42.530375642555185,32143.555148388597,0.9120538577612889,21.0,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_02877,16.244583604354986,107.218748851125,737146.8338876988,1797275.0948972593,1103.77,0.0,81.11014941020885,1163364.75,580,89.98883,0,44861.91361393271,41476.64822840979,96.27598056234619,49.680838562160794,35911.48930872325,0.951862009718827,25.6,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03310,16.29958360413498,107.345415517285,750621.7427067622,1803514.3679265704,425.8,294.981689453125,81.11014941020885,1163364.75,70,89.95974,0,30391.85148270121,29736.596772965604,27.923154210096804,0.0,24517.830341476638,0.9860384228949516,23.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_05973,16.41458360367498,107.667082182665,784846.5137930088,1816669.6295398837,14366.98,0.0,81.11014941020885,1163364.75,8,89.98883,0,9536.047803232332,6662.390702426302,25.15513207786194,0.0,3310.459330170385,0.987422433961069,21.0,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03953,16.408750270364983,107.59624884961501,777285.2892220847,1815925.4742403382,11908.37,0.0,81.11014941020885,1163364.75,24,89.99358,0,5770.91241905593,6434.861171719374,80.57570791504651,2294.7935711944087,4016.172699117853,0.9597121460424768,28.7,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05679,16.48458360339499,107.59291551629501,776821.4271942668,1824316.793527975,36306.25,0.0,81.11014941020885,1163364.75,6,89.979866,0,1093.1411892556164,2295.353418709615,64.71599627854299,18.453106750959453,764.4811932533073,0.9676420018607285,19.8,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03260,16.71541693580497,107.408748850365,756842.406490204,1849626.9554382733,1195.61,466.4693298339844,81.11014941020885,1163364.75,11,89.95974,0,31186.80937459445,18415.159598745613,7.70452472828292,649.3748727283656,12588.5706860615,0.9961477376358585,42.8,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_01090,16.385416937124983,107.69124884923501,787471.9924237349,1813474.3917376066,2033.65,0.0,81.11014941020885,1163364.75,14,89.98499,0,5900.080652297807,10794.302802768516,57.75871511248747,1859.2923611861158,0.0,0.9711206424437563,34.5,Model_2,grid,battery;generator,28,mountain,5G_macro,1000
BTS_00565,16.43902804917454,107.78972106865693,797915.7142480178,1819552.8639940089,15198.63,0.0,81.11014941020885,1163364.75,13,89.981995,0,10888.491151357379,17684.277500305816,66.72451511082316,7704.050810918541,6872.949707451163,0.9666377424445884,31.3,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00465,16.4195836040691,107.5674988497929,774197.7764398272,1817085.7263038722,21604.23,0.0,81.11014941020885,1163364.75,3,89.95974,0,5078.389538330857,5278.50910819695,48.80343762736197,1420.399428387244,3483.044210292745,0.975598281186319,30.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05950,16.26291693761498,107.935415514925,813767.2673439716,1800270.443599392,9567.43,0.0,81.11014941020885,1163364.75,8,89.979866,0,5139.486995361852,15597.000111937909,154.25244616572004,5608.840281633578,10137.609506400495,0.92287377691714,30.1,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_05127,16.46708360346498,107.778748848885,796700.500316589,1822643.2953880858,5599.38,0.0,81.11014941020885,1163364.75,11,89.98594,0,13191.59487536168,16386.226007356792,224.17274294993962,6793.865762962286,5920.5988974677,0.8879136285250302,36.1,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04875,16.437083603584984,107.799582182135,798972.4747010921,1819352.1115632318,14842.82,0.0,81.11014941020885,1163364.75,8,89.97503,5,11299.460307626721,18757.266337500663,0.023183171534810858,8632.908694709115,7948.174575996908,0.9999884084142326,31.5,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00276,16.120416938184984,107.399582183735,756644.6345117165,1783748.1198452062,1096.58,0.0,81.11014941020885,1163364.75,488,89.99576,0,42441.98446062907,42627.51587047083,19.664381770570476,0.0,39464.05738271221,0.9901678091147148,19.7,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_01168,16.508750270291834,107.72354051567925,790739.5580843589,1827176.4932702568,5103.58,0.0,81.11014941020885,1163364.75,9,89.99153,0,13733.071308211103,11800.193694778452,9.712074011189513,5406.5346726710895,6112.666291030966,0.9951439629944052,28.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04315,16.431250270274983,107.571248849715,774582.0857208465,1818382.4621748736,57691.94,0.0,81.11014941020885,1163364.75,13,89.99456,0,3752.998055462532,3955.632844553048,26.718680794100084,510.69917020965937,2771.3532608918426,0.98664065960295,24.7,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00212,16.36916693719765,107.11708218480933,726132.953275172,1810949.0685743077,757.52,757.5182495117188,81.11014941020885,1163364.75,621,89.99551,5,49108.76313807082,40054.85319918548,0.7302471590681509,53.166731133192265,32406.847150711328,0.9996348764204659,23.6,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_02839,16.476250270094976,107.570415516385,774429.6941339639,1823363.4294951947,40140.51,0.0,81.11014941020885,1163364.75,7,89.909966,5,781.0874995275381,1081.6908012071844,3.840861298361065,0.0,2442.4431421015233,0.9980795693508194,22.6,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_03717,16.27541693797612,107.94749884828232,815039.8555781887,1801673.312629585,8426.75,0.0,81.11014941020885,1163364.75,10,89.909966,0,6471.314945682397,14670.644476252332,63.705151908571,3714.9145742589017,9028.886906180353,0.9681474240457145,24.6,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06211,16.386250270454983,107.676248849295,785867.526253822,1813545.458623791,10709.27,264.06982421875,81.11014941020885,1163364.75,35,89.99262,0,7319.266823930391,9751.147654003287,45.027873098905125,1915.1125243387633,1053.7870418428113,0.9774860634505474,27.5,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_04837,16.626250269494975,107.424582183635,758651.447559752,1839776.2815564873,2329.48,46.92213439941406,81.11014941020885,1163364.75,6,89.993996,0,22238.351144520304,8402.806248519419,53.91461373334423,6.8493417080086685,4294.317539066987,0.9730426931333279,26.7,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_05759,16.51125026995498,107.59624884961501,777139.4835698977,1827273.7872700295,41589.94,0.0,81.11014941020885,1163364.75,4,89.984085,0,3820.074478906273,3770.1014744979957,21.129770448523196,553.9078443312172,2007.94747038799,0.9894351147757384,24.8,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_02814,16.416250270334984,107.615415516205,779322.814460898,1816782.1798991435,15658.28,0.0,81.11014941020885,1163364.75,32,89.99367,0,5564.830347719644,4910.591740202386,13.449302517407789,1806.2397193188422,2381.361254078788,0.9932753487412961,24.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00191,16.268333606240162,107.8810752365364,807946.169600483,1800787.5665614707,13213.75,0.0,81.11014941020885,1163364.75,9,89.98594,5,705.8691609552826,21426.27508632952,1.9122129063464064,8985.49809036546,9731.622468560068,0.9990438935468268,22.1,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00197,16.41854194456253,107.82262385912207,801463.4432203644,1817333.160177094,16193.64,0.0,81.11014941020885,1163364.75,13,89.982346,0,9350.196468712353,21538.65087704524,45.98528612527824,10169.98166894392,10848.587433196555,0.9770073569373608,27.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_00449,16.373750270504978,107.813748848745,800583.7351383681,1812360.112403028,6184.97,0.0,81.11014941020885,1163364.75,9,89.99006,0,7457.534996941419,22238.534402058587,26.186892436095917,8138.900218181478,9028.355302225553,0.986906553781952,30.2,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
BTS_06269,16.137916938114984,107.332915517335,749489.0469850369,1785603.414000253,782.18,46.497703552246094,81.11014941020885,1163364.75,583,89.97749,0,44383.55871090423,44585.337530812576,71.97194426710483,108.73933092490765,41237.009080203316,0.9640140278664476,24.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_02104,16.519583603274857,107.57791551617426,775169.5434805162,1828171.2615188214,7470.27,0.0,81.11014941020885,1163364.75,3,89.98752,5,5049.820711487611,3673.61936501817,1.5047376619821533,0.0,3364.430659307923,0.9992476311690089,21.7,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_02440,16.464583603890073,107.52166551664173,769238.1738817418,1822006.1377645363,2835.08,0.0,81.11014941020885,1163364.75,8,89.97749,0,4612.3895892574565,5533.423622840609,28.31882216381724,0.0,3373.900460279222,0.9858405889180913,29.5,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_02247,16.64104193734935,107.42770718306157,758965.1133554694,1841417.8320983239,1799.08,105.25410461425781,81.11014941020885,1163364.75,2,89.97503,0,23277.432008235715,9959.535852612353,37.46074423216529,0.0,5723.098583734837,0.9812696278839174,24.9,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_00604,16.61625026953498,107.46041551682502,762489.6752358172,1838715.8926690035,1370.01,0.0,81.11014941020885,1163364.75,4,89.95974,0,18985.55852830893,7423.1292525654835,14.758486903274031,50.74869990336485,7218.366859141104,0.992620756548363,24.1,Model_1,grid,battery,8,mountain,5G_macro,1000
BTS_02822,16.120000271527225,107.6587488492951,784380.2346945489,1784042.1451484184,4161.51,0.0,81.11014941020885,1163364.75,94,89.98763,0,25296.72788620115,37758.17392388506,42.870913485116525,6603.605652764024,23443.238239186026,0.9785645432574417,32.4,Model_2,grid,battery;generator,28,mountain,4G_remote,2500
