site_id,latitude,longitude,utm_x,utm_y,pop_covered,pop_unique_covered,overlap_ratio_network,total_unique_pop_network,elevation_m,slope_deg,neighbour_weight,dist_to_school_m,dist_to_hospital_m,dist_to_road_m,dist_to_residential_m,dist_to_industrial_m,site_accessibility_score,antenna_height_m,region_type,bts_type,coverage_radius_m,power_W,status
BTS_06460,16.562083603084982,107.508748849965,767723.8869949423,1832783.1187725307,22318.24,0.0,81.11014941020868,1163364.75,5,89.969986,0,11134.400691962084,7353.833018006243,11.2735862154265,711.5901525459908,6321.296231622833,0.9943632068922869,28.4,mountain,4G_remote,2500,1200,failed
BTS_00166,16.432361384154586,107.60360996267836,778038.3266598773,1818549.680333752,70011.48,0.0,81.11014941020868,1163364.75,18,89.984085,0,3419.757119465696,3814.032836191755,33.37519088143394,456.70348637457374,1708.8334469080255,0.983312404559283,26.6,mountain,4G_remote,2500,1200,failed
BTS_01238,16.50625027108436,107.50791551679865,767711.9578225253,1826600.729885252,2308.68,0.0,81.11014941020868,1163364.75,3,89.981995,0,6765.577863258753,7117.371182094615,20.09052028402644,299.827063509546,3792.123924150796,0.9899547398579868,29.1,mountain,5G_macro,1000,10000,failed
BTS_04004,16.461041937057765,107.62395718336462,780171.2750405231,1821753.1878481808,2056.23,71.5982437133789,81.11014941020868,1163364.75,3,89.93634,5,3163.606064753364,244.71782362198405,3.076898142197769,0.0,2250.225705323739,0.9984615509289012,25.0,mountain,5G_macro,1000,10000,failed
BTS_04655,16.62458360283499,107.461248850155,762567.2830282561,1839639.5433403696,3866.1,100.19866943359376,81.11014941020868,1163364.75,4,89.95974,0,19696.52369305465,8334.930067729132,107.37555965622404,959.376202147498,7583.876558958172,0.946312220171888,34.2,mountain,4G_remote,2500,1200,failed
BTS_01239,16.490416937120656,107.53416551659204,770537.6290239969,1824882.8775642985,3103.52,0.0,81.11014941020868,1163364.75,5,89.99316,0,3465.547207131356,4004.5847785127926,16.64593373040399,0.0,881.4579256014948,0.991677033134798,23.3,mountain,5G_macro,1000,10000,failed
BTS_02203,16.25791693763498,107.979582181415,818499.9109972598,1799785.0800344392,5764.55,0.0,81.11014941020868,1163364.75,10,89.97503,0,9896.3825915794,10856.145547462624,45.50537644643028,1530.324163532155,7681.376059072379,0.9772473117767848,29.3,mountain,4G_remote,2500,1200,failed
BTS_06436,16.19125027123497,107.297915517475,745678.3671370836,1791464.893294913,606.1,146.5224151611328,81.11014941020868,1163364.75,578,89.95974,0,42199.64020495607,42411.704021371566,18.53167055620972,107.81408952973362,37446.18669456741,0.9907341647218952,20.4,mountain,5G_macro,1000,10000,failed
BTS_06348,16.181250271274983,107.722082182445,791068.9789198427,1790912.3251738944,2280.23,0.0,81.11014941020868,1163364.75,61,89.992546,5,16026.369196521466,32491.656502076115,4.844351340938709,0.0,15032.521676250732,0.9975778243295308,21.3,mountain,5G_macro,1000,10000,failed
BTS_06444,16.105416938244982,107.339582183975,750243.1516194661,1782013.9396656803,412.02,345.29693603515625,81.11014941020868,1163364.75,604,89.99006,0,46992.9940026843,47189.78332744851,40.74226993957814,125.01691207772664,43893.39918747279,0.979628865030211,30.3,mountain,5G_macro,1000,10000,failed
BTS_06433,16.27458360423498,107.777915515555,796902.9735557269,1801326.8435974105,3021.06,0.0,81.11014941020868,1163364.75,15,89.979866,0,4185.845395498751,26161.43576355336,114.45788518585636,6511.467037456405,4955.319954695235,0.9427710574070718,25.8,mountain,4G_remote,2500,1200,failed
BTS_06269,16.137916938114984,107.332915517335,749489.0469850368,1785603.414000253,782.18,46.497703552246094,81.11014941020868,1163364.75,583,89.97749,0,44383.5587109043,44585.33753081271,71.97194426721062,108.73933092490464,41237.00908020338,0.9640140278663948,24.1,mountain,5G_macro,1000,10000,failed
BTS_06096,16.60208360292498,107.353748850585,751122.8419365943,1837010.79031939,5568.12,991.3201904296876,81.11014941020868,1163364.75,17,89.99006,0,26341.360815001164,10814.286253550576,154.04590514945525,426.5671723490118,1642.7771211747624,0.9229770474252724,24.0,mountain,4G_remote,2500,1200,failed
BTS_02431,16.57958360301498,107.48958218337502,765653.3808278579,1834695.0552043207,14085.27,,81.11014941020868,1163364.75,7,89.99331,0,13874.447239420666,6050.856851366076,73.43083622879553,821.1080555680227,6859.148627623526,0.9632845818856024,31.1,mountain,4G_remote,2500,1200,failed
BTS_01625,16.24958360474511,107.24749885106516,740214.9772418719,1797862.0765473724,2641.72,0.0,81.11014941020868,1163364.75,562,89.991,0,42044.56983299957,39327.934924507936,35.5837261190272,0.0,34111.04625933902,0.9822081369404864,25.1,mountain,5G_macro,1000,10000,failed
BTS_06415,16.29375027082498,107.700415515865,788586.4422210424,1803337.877378139,1350.22,,81.11014941020868,1163364.75,28,89.99478,0,7282.669367010893,20020.013243534184,76.74058672152233,5365.554339419883,4373.7983263628585,0.9616297066392387,27.6,mountain,4G_remote,2500,1200,failed
BTS_05856,16.274583604234984,107.235415517725,738892.6911834971,1800615.1413695402,8512.14,,81.11014941020868,1163364.75,607,89.99805,0,41534.55202561056,37735.4741107422,175.8922844774222,42.53037564255519,32143.5551483886,0.9120538577612888,21.0,mountain,5G_macro,1000,10000,failed
BTS_06394,16.382083603804983,107.677915515955,786051.750184145,1813086.4719258328,567.42,0.0,81.11014941020868,1163364.75,20,89.98576,0,6952.294664236674,10234.38019547597,28.6858651180462,2331.587873633663,970.3383463008636,0.9856570674409768,34.9,mountain,5G_macro,1000,10000,failed
BTS_01019,16.557500271819524,107.5843738524453,775805.3695165461,1832378.048363375,4258.38,0.0,81.11014941020868,1163364.75,4,89.9852,0,9068.491137758236,7927.552323983961,26.24307386190798,0.0,5968.29070573206,0.986878463069046,26.3,mountain,5G_macro,1000,10000,failed
BTS_03008,16.267083604264972,107.865415515205,806273.1195280892,1800625.5973524014,11895.54,0.0,81.11014941020868,1163364.75,8,89.990456,0,2372.118706288384,23060.282699321408,52.187496010901405,9712.232962473185,10522.20488825687,0.9739062519945492,24.7,mountain,4G_remote,2500,1200,failed
BTS_02997,16.51125026995498,107.508748849965,767794.0696143906,1827155.3840301824,22457.03,0.0,81.11014941020868,1163364.75,5,89.99,0,6979.396993979079,7219.58264861983,79.68952486993656,759.9306714816938,4137.864174052983,0.9601552375650316,24.8,mountain,4G_remote,2500,1200,failed
BTS_01337,16.499583603334983,107.492915516695,766119.0277182107,1825842.798668164,18159.23,0.0,81.11014941020868,1163364.75,7,89.98763,0,7929.671310435729,8046.073670030145,62.82152408476544,853.6336770734368,2028.5136799317436,0.9685892379576172,35.4,mountain,4G_remote,2500,1200,failed
BTS_06471,16.498750270004987,107.52874884988502,769947.4806300163,1825798.2049642117,24627.18,8.077216148376465,81.11014941020868,1163364.75,4,89.97503,0,4434.340474978546,4747.16119829082,10.37900369574426,563.467643649963,1723.5422706841528,0.994810498152128,22.0,mountain,4G_remote,2500,1200,failed
BTS_01268,16.52125026991498,107.56791551639502,774099.1746012957,1828342.1378387483,24742.57,0.0,81.11014941020868,1163364.75,2,89.984085,0,5006.534216334383,3812.4367121559744,127.42619963721047,849.5033988340587,3769.816511486936,0.9362869001813948,33.1,mountain,4G_remote,2500,1200,failed
BTS_04760,16.59541693628498,107.353748850585,751131.5075778628,1836272.7945943407,1540.47,0.0,81.11014941020868,1163364.75,7,89.96817,0,25958.95074812035,10454.899436681562,44.049010066647845,0.0,1688.985835665087,0.977975494966676,23.5,mountain,5G_macro,1000,10000,failed
BTS_03484,16.502083603324984,107.467082183465,763356.4821962721,1826085.6242955865,4760.66,0.0,81.11014941020868,1163364.75,13,89.97503,0,10647.998657123017,6199.818522374232,11.889876172696589,712.6802888215457,257.81076753391216,0.9940550619136516,25.6,mountain,5G_macro,1000,10000,failed
BTS_05957,16.483750270064984,107.583748849665,775843.4074358892,1824211.97062766,37297.42,0.0,81.11014941020868,1163364.75,7,89.98576,0,1828.396542690359,1345.462840631225,39.807658850883385,6.086946424136942,1353.5760764410534,0.9800961705745584,28.9,mountain,5G_macro,1000,10000,failed
BTS_00016,16.48567151543586,107.59954204224812,777527.7374740543,1824446.3503823543,29438.57,206.701171875,81.11014941020868,1163364.75,6,89.969986,0,974.1643456814458,2992.9417984117736,44.34045899794161,0.0,851.1739588991823,0.9778297705010291,27.2,mountain,5G_macro,1000,10000,failed
BTS_05852,16.55875026976498,107.492915516695,766037.8926297638,1832393.0423931023,3623.96,0.0,81.11014941020868,1163364.75,6,89.93634,0,11814.95522561067,5627.650709187947,69.39840653721527,274.55176192646564,4957.823671694018,0.9653007967313924,23.6,mountain,5G_macro,1000,10000,failed
BTS_02599,16.387083603784983,107.862915515215,805818.9001898065,1813910.0447267392,11835.56,,81.11014941020868,1163364.75,11,89.98594,0,3810.5731466066914,26601.444057563847,169.96515920051178,6103.739922392702,6368.031864145795,0.915017420399744,23.7,mountain,4G_remote,2500,1200,failed
BTS_05833,16.306250270774985,107.981248848075,818600.0471285186,1805140.3300457697,4022.75,0.0,81.11014941020868,1163364.75,10,89.979866,0,9974.136568064569,12953.476998281483,25.95752588648174,800.8286648675183,4428.430044213759,0.9870212370567591,32.2,mountain,4G_remote,2500,1200,failed
BTS_01241,16.61291693621498,107.556248849775,772723.982875216,1838474.994418991,2884.67,2.5944957733154297,81.11014941020868,1163364.75,13,89.99527,0,15147.327196477798,14037.513768379518,117.30008858846564,491.74732953052296,11245.137187740773,0.9413499557057672,24.9,mountain,4G_remote,2500,1200,failed
BTS_03809,16.55375026978498,107.576248849695,774943.0954187883,1831951.7261073424,13291.86,,81.11014941020868,1163364.75,3,89.983284,0,8692.730014301827,7409.351689394259,112.95805477763189,804.3549384144344,6800.884352243919,0.943520972611184,25.3,mountain,4G_remote,2500,1200,failed
BTS_03233,16.246250271014983,107.249582184335,740441.7985399726,1797495.5593308017,2496.78,0.0,81.11014941020868,1163364.75,558,89.990234,0,42088.62747468791,39527.13745290846,11.791247185516273,233.5316533465216,34366.16951999598,0.994104376407242,32.7,mountain,5G_macro,1000,10000,failed
BTS_00925,16.53008360347073,107.4617488512308,762748.976848105,1829178.4295139145,1963.18,13.583513259887695,81.11014941020868,1163364.75,6,89.993095,0,12357.36129406579,3305.247411210541,7.391746842417874,273.2307340344259,1098.7541576683695,0.9963041265787912,24.9,mountain,5G_macro,1000,10000,failed
BTS_02440,16.464583603890073,107.52166551664172,769238.1738817419,1822006.1377645363,2835.08,0.0,81.11014941020868,1163364.75,8,89.97749,0,4612.389589257235,5533.423622840609,28.318822163793183,0.0,3373.9004602791206,0.9858405889181034,29.5,mountain,5G_macro,1000,10000,failed
BTS_04618,16.386666937127384,107.5754155162973,775090.0139265833,1813452.1548827656,5524.98,0.0,81.11014941020868,1163364.75,11,89.978165,0,8296.54425508378,8887.911605978978,13.040148498362978,4628.859480555729,7136.803582616002,0.9934799257508186,30.5,mountain,4G_remote,2500,1200,failed
BTS_00180,16.66013915906786,107.38263774035144,754129.9657785888,1843474.070890409,1540.59,38.15648651123047,81.11014941020868,1163364.75,6,89.97153,0,28030.677809010143,13484.92200586921,21.553632227756783,0.0,5983.73087918628,0.9892231838861216,25.1,mountain,5G_macro,1000,10000,failed
BTS_03742,16.49791693667498,107.559582183095,773241.991898879,1825747.502708752,7596.95,0.0,81.11014941020868,1163364.75,6,89.97749,0,2425.9123675606725,1755.0187495398368,24.991471853558792,61.270690623215,1308.0566103425974,0.9875042640732206,18.5,mountain,5G_macro,1000,10000,failed
BTS_05575,16.423750270304982,107.805415515445,799616.3118408135,1817884.3314120555,18381.96,0.0,81.11014941020868,1163364.75,6,89.96817,0,10575.16451966705,19619.85497735585,68.97497742218081,8568.469675683717,8921.384151186168,0.9655125112889096,28.5,mountain,4G_remote,2500,1200,failed
BTS_02877,16.244583604354986,107.218748851125,737146.8338876988,1797275.0948972593,1103.77,,81.11014941020868,1163364.75,580,89.98883,0,44861.91361393262,41476.64822840979,96.2759805623462,49.6808385621608,35911.48930872325,0.951862009718827,25.6,mountain,5G_macro,1000,10000,failed
BTS_06097,16.43791693732961,107.73416551579696,791980.7232108654,1819348.785186934,10008.09,0.0,81.11014941020868,1163364.75,8,89.98763,0,9173.82440188813,11845.098835726752,50.58080898371142,1842.6574741889635,1529.9620571970386,0.9747095955081444,17.9,mountain,4G_remote,2500,1200,failed
BTS_06461,16.415416937004984,107.677082182625,785913.9591920676,1816775.9911596505,17761.05,0.0,81.11014941020868,1163364.75,8,89.98847,0,9226.611530488284,7354.959573865413,28.030128938382106,0.0,2626.3729582678334,0.9859849355308088,23.6,mountain,5G_macro,1000,10000,failed
BTS_02692,16.230416937744987,107.262915517615,741886.8973406056,1795758.6799121085,2461.66,0.0,81.11014941020868,1163364.75,560,89.99126,0,42056.04316074278,40348.345027824005,22.42444274356402,0.0,35502.296401346815,0.988787778628218,24.1,mountain,5G_macro,1000,10000,failed
BTS_02149,16.45458360351498,107.731248849075,791644.1286516612,1821189.998628637,1720.55,0.0,81.11014941020868,1163364.75,10,89.97153,0,11030.655885388896,11302.493914920724,78.26312248622324,1536.7505820023582,752.1318013009467,0.9608684387568884,20.7,mountain,5G_macro,1000,10000,failed
BTS_05252,16.24625027101497,107.687915515915,787318.9412464066,1798061.0013908865,1558.44,,81.11014941020868,1163364.75,51,89.969986,0,11792.700836579406,24534.45755430704,39.29623933691733,7206.878090867768,9396.799549590114,0.9803518803315412,34.0,mountain,4G_remote,2500,1200,failed
BTS_00060,16.425481046997287,107.65192191494452,783210.6060711984,1817854.918290724,30102.54,0.0,81.11014941020868,1163364.75,4,89.978165,0,7521.930966269998,4701.167413501569,13.55955600649343,944.059731866266,3419.776584409068,0.9932202219967532,37.2,mountain,4G_remote,2500,1200,failed
BTS_03235,16.455416936844983,107.567082183065,774102.9217958346,1821052.3746496409,19980.83,,81.11014941020868,1163364.75,1,0.0,0,1256.060898808524,1441.1111967782024,109.54490478189136,48.40900647803957,1877.7396900172744,0.9452275476090544,27.2,urban,5G_macro,1000,10000,failed
BTS_06387,16.101250271594978,107.356248850575,752031.9460041967,1781572.995914591,950.26,63.36743927001953,81.11014941020868,1163364.75,604,89.99006,5,46477.12583784207,46670.223053031004,2.086079469470815,0.0,43415.29203267201,0.9989569602652646,25.9,mountain,5G_macro,1000,10000,failed
BTS_05728,16.28458360419497,107.933748848265,813554.5262968868,1802667.2598877656,6285.89,0.0,81.11014941020868,1163364.75,5,89.98576,0,5295.178217486797,16382.445102330132,71.99555059351131,4375.217593589088,7786.291477031902,0.9640022247032444,24.7,mountain,4G_remote,2500,1200,failed
BTS_03493,16.530416936544984,107.507082183305,767589.6468867795,1829275.0961337315,20476.1,0.0,81.11014941020868,1163364.75,7,89.99331,0,8470.426308338821,7480.864056941225,11.78186258405154,1504.1831007868411,4196.1926299902725,0.9941090687079742,27.3,mountain,4G_remote,2500,1200,failed
BTS_03717,16.27541693797612,107.94749884828232,815039.8555781887,1801673.312629585,8426.75,0.0,81.11014941020868,1163364.75,10,89.909966,0,6471.314945682432,14670.644476252395,63.70515190861169,3714.9145742589017,9028.886906180353,0.9681474240456942,24.6,mountain,4G_remote,2500,1200,failed
BTS_06336,16.64625026941498,107.330415517345,748575.3083178455,1841870.8477533504,1047.73,538.8845825195312,81.11014941020868,1163364.75,8,89.9852,0,31168.490336636365,15733.528709492026,47.30362019303462,0.0,6370.080966614196,0.9763481899034828,18.9,mountain,5G_macro,1000,10000,failed
BTS_04368,16.387083603784983,107.832915515335,802612.052995414,1813865.0368377457,15994.13,0.0,81.11014941020868,1163364.75,7,89.993996,0,6624.550396193249,23563.834671387074,19.0922339041444,8716.65685792304,9146.655904560068,0.9904538830479278,28.5,mountain,4G_remote,2500,1200,failed
BTS_06341,16.383750270464972,107.801248848795,799232.2186668908,1813448.943348277,7328.01,0.0,81.11014941020868,1163364.75,8,89.98818,0,7600.764330615163,20561.62958551762,24.62530076114782,7448.182801232757,9065.128988829225,0.987687349619426,31.4,mountain,4G_remote,2500,1200,failed
BTS_00650,16.311250270754986,107.790415515505,798184.3473723198,1805405.1204398607,10279.39,0.0,81.11014941020868,1163364.75,7,89.99272,0,205.9492166407788,24080.85504081884,15.168228369516514,4650.388862300947,3793.217293044045,0.9924158858152418,35.6,mountain,4G_remote,2500,1200,failed
BTS_06395,16.30625027077498,107.70874884916502,789459.1877091734,1804733.7186698408,863.89,27.74248313903809,81.11014941020868,1163364.75,16,89.98456,0,5844.384618979544,19155.97963327764,155.8189903525635,3830.0991404119713,2798.786847981753,0.9220905048237182,23.2,mountain,4G_remote,2500,1200,failed
BTS_00120,16.507390624841538,107.4653716571821,763166.6049324223,1826670.9093420573,4731.04,0.0,81.11014941020868,1163364.75,12,89.98658,0,10993.73897109199,5594.401964815468,34.96674970712809,362.6606649297231,0.0,0.982516625146436,24.9,mountain,5G_macro,1000,10000,failed
BTS_04146,16.412500270357334,107.66041551595508,784137.1034778492,1816429.5968488688,35533.83,0.0,81.11014941020868,1163364.75,14,89.982346,0,9079.976556972157,6397.336904981084,157.55190280501913,524.8127666763291,3702.713809473753,0.9212240485974904,26.0,mountain,4G_remote,2500,1200,failed
BTS_04605,16.488750270044985,107.571248849715,774501.0823399397,1824748.48309203,19659.97,0.0,81.11014941020868,1163364.75,7,89.97503,0,1632.7570806355425,196.4590493691825,6.847283380386404,0.0,2160.521184794044,0.9965763583098068,24.6,mountain,5G_macro,1000,10000,failed
BTS_04430,16.393750270424984,107.824582182035,801710.9968052489,1814590.8347151969,15666.71,0.0,81.11014941020868,1163364.75,10,89.98658,0,7730.048480565163,22478.125529321107,129.43998265032926,9855.271572577978,10271.5955142819,0.9352800086748354,28.3,mountain,4G_remote,2500,1200,failed
BTS_03951,16.527916936554984,107.508748849965,767771.0820577431,1829000.5405259363,20277.22,0.0,81.11014941020868,1163364.75,6,89.95974,0,8149.079909290122,7740.584446697337,21.46968717356303,1224.4493463006547,4290.43064168598,0.9892651564132184,31.4,mountain,4G_remote,2500,1200,failed
BTS_06101,16.39625027041498,107.482082183405,765102.3636662116,1814388.8115625824,2309.56,1.0374130010604858,81.11014941020868,1163364.75,38,89.99633,0,12290.476786626225,12507.289820450378,39.05685230223155,7701.246086491399,9071.378622257149,0.9804715738488844,25.7,mountain,4G_remote,2500,1200,failed
BTS_00509,16.256250271297073,108.06645718096266,827796.5339822886,1799737.9054324669,3846.88,,81.11014941020868,1163364.75,12,89.981995,0,19175.42003901394,2519.9693895861974,42.78684369353182,7268.304211630072,7908.056702148951,0.978606578153234,23.8,mountain,4G_remote,2500,1200,failed
BTS_03025,16.665833602677633,107.3545821838531,751128.7272146918,1844068.9426984848,1544.14,10.454364776611328,81.11014941020868,1163364.75,6,89.95974,5,30596.99433115676,15601.988263018056,3.389660556266477,0.0,6861.231794794828,0.9983051697218668,21.7,mountain,5G_macro,1000,10000,failed
BTS_05823,16.22375027110499,108.040415514505,825063.9828632203,1796096.950466969,630.78,434.45941162109375,81.11014941020868,1163364.75,7,89.98994,0,17048.364343557725,4339.862249322653,169.90670036835357,6805.624527069092,10175.276009783183,0.9150466498158232,36.0,mountain,4G_remote,2500,1200,failed
BTS_06381,16.522916936574983,107.555415516445,772761.8344555391,1828509.6743420884,2272.2,0.0,81.11014941020868,1163364.75,5,89.95974,0,5229.498222758123,4332.358870061452,57.13119372584629,0.0,3407.5667760979222,0.9714344031370769,23.2,mountain,5G_macro,1000,10000,failed
BTS_03181,16.637083602784973,107.42124885031502,758281.158718206,1840971.2699576532,2694.21,72.0088882446289,81.11014941020868,1163364.75,7,89.981995,0,23376.48932216654,9650.16436807008,31.78617072621264,0.0,4959.576335883189,0.9841069146368936,22.3,mountain,5G_macro,1000,10000,failed
BTS_06390,16.157083604704972,107.707082182505,789499.2609461277,1788215.3545279347,1560.1,0.0,81.11014941020868,1163364.75,81,89.99532,0,19138.291339530817,34601.05312315016,17.865161248432322,17.97937890856646,18027.592185346188,0.9910674193757838,30.0,mountain,5G_macro,1000,10000,failed
BTS_02539,16.630416936144982,107.504582183315,767184.480521391,1840342.733192094,908.99,23.40070152282715,81.11014941020868,1163364.75,3,89.979866,0,18175.18484288157,11045.042652835644,5.690702593311485,0.0,12179.765705553416,0.9971546487033442,22.2,mountain,5G_macro,1000,10000,failed
BTS_06063,16.316250270734987,107.980415514745,818494.728160738,1806246.4735551155,3219.94,,81.11014941020868,1163364.75,8,89.99704,5,9429.296904310384,13708.4730193425,0.506565460414582,1729.1227949366505,4165.259246873318,0.9997467172697928,26.9,mountain,4G_remote,2500,1200,failed
BTS_02566,16.593750269624984,107.422915516975,758517.0787282591,1836176.2422075104,654.09,138.10491943359375,81.11014941020868,1163364.75,10,0.0,0,19832.42265883208,5000.787332381451,7.457532450663126,1101.8958463071558,3051.700726479341,0.9962712337746684,39.2,rural,4G_macro,1500,5000,failed
BTS_03779,16.712916935814984,107.386248850455,754445.4001647419,1849321.29357082,418.96,12.548741340637209,81.11014941020868,1163364.75,17,89.99164,0,32294.9740207549,18743.334840006843,192.9169718572441,140.96615743297312,11827.581100477277,0.903541514071378,28.1,mountain,5G_macro,1000,10000,failed
BTS_05887,16.117083604864984,107.347915517275,751120.2201826106,1783315.5031257884,785.71,712.6060791015625,81.11014941020868,1163364.75,618,89.99814,0,45425.416030941175,45622.05070644497,53.49190587582047,43.25302002580269,42327.71387909784,0.9732540470620896,24.9,mountain,5G_macro,1000,10000,failed
BTS_05558,16.41125027035498,107.658748849365,783960.808225312,1816288.8596935496,34886.51,0.0,81.11014941020868,1163364.75,9,89.993095,0,9021.331842062977,6410.300136587252,50.250685345747584,696.254750184952,3769.213627180554,0.9748746573271262,25.3,mountain,4G_remote,2500,1200,failed
BTS_06456,16.405416937044976,107.762915515615,795102.0273770553,1815791.872537567,10125.56,0.0,81.11014941020868,1163364.75,4,89.98763,0,6239.229045541837,15849.920548883252,37.57982116099797,3625.0260822743976,6260.169489935932,0.981210089419501,17.9,mountain,4G_remote,2500,1200,failed
BTS_06446,16.264583604274982,107.876248848495,807435.7727664758,1800365.0357941668,13000.3,0.0,81.11014941020868,1163364.75,10,89.95974,0,1250.282663357065,21873.7607950018,10.717572622676531,9535.615885790996,10299.26067599469,0.9946412136886618,31.9,mountain,4G_remote,2500,1200,failed
BTS_06350,16.228750271084987,107.261248850955,741710.7018526074,1795572.228743865,1703.73,0.0,81.11014941020868,1163364.75,559,89.97749,0,42310.31274998497,40595.05548396792,11.396061184958162,24.653651136994277,35735.112806664285,0.9943019694075208,27.4,mountain,5G_macro,1000,10000,failed
BTS_01994,16.49541693668498,107.620415516185,779743.4847627515,1825554.1810324143,7822.44,0.0,81.11014941020868,1163364.75,4,89.97749,0,3049.3170946009686,4015.5694707801777,14.641202164615317,0.0,2802.5494554313223,0.9926793989176924,22.1,mountain,5G_macro,1000,10000,failed
BTS_04104,16.417083603664974,107.657915516035,783863.2795794572,1816933.5551424357,35816.09,0.0,81.11014941020868,1163364.75,14,89.981995,0,8567.425615687765,5829.613820071752,24.53198559841045,571.6986203621418,4227.3475627843545,0.9877340072007949,37.9,mountain,4G_remote,2500,1200,failed
BTS_06477,16.28458360419498,107.969582181455,817387.231058298,1802722.6754902385,6576.23,0.0,81.11014941020868,1163364.75,8,89.96817,0,8977.120151106546,12814.548625974612,152.52793219630843,1502.94174423597,6471.150869295821,0.9237360339018458,27.5,mountain,4G_remote,2500,1200,failed
BTS_06353,16.191250271234985,107.716248849135,790430.1861225567,1792011.285309473,5437.56,,81.11014941020868,1163364.75,64,89.990906,0,15346.374308563054,31244.39651732708,9.642485807427713,443.7595169710259,14121.061702300776,0.995178757096286,25.0,mountain,4G_remote,2500,1200,failed
BTS_01466,16.491607413848392,107.55327265885954,772576.9012048882,1825040.4153941933,11966.6,0.0,81.11014941020868,1163364.75,3,89.95974,0,1996.5388591410203,2011.4877784679677,15.873980612941722,0.0,363.6259734631635,0.9920630096935292,27.1,mountain,5G_macro,1000,10000,failed
BTS_03361,16.170416938393608,107.72666551582698,791575.2985895405,1789719.3310030082,3906.79,,81.11014941020868,1163364.75,73,89.998405,0,16912.23926438906,33785.006109187096,85.6704378172806,52.99006737212701,16107.61964165642,0.9571647810913596,27.7,mountain,5G_macro,1000,10000,failed
BTS_04780,16.24750027101725,107.6929155158242,787851.9182343344,1798206.4332220498,1718.24,14.495012283325195,81.11014941020868,1163364.75,48,89.99288,0,11348.536984464248,24552.6547014454,114.95397210657258,7048.86392998545,9014.410543778156,0.9425230139467136,31.2,mountain,4G_remote,2500,1200,failed
BTS_03829,16.40458360371499,107.596248849615,777291.1975820966,1815464.1625626136,9175.62,0.0,81.11014941020868,1163364.75,11,89.98752,0,6228.546534867242,6841.431976311887,5.960734256661306,2738.404072834974,4395.993213191727,0.9970196328716694,28.7,mountain,4G_remote,2500,1200,failed
BTS_04251,16.432083603604983,107.735415515725,792123.0273595222,1818704.6912004072,9273.15,0.0,81.11014941020868,1163364.75,9,89.95499,5,8525.061737192289,12121.553429181886,2.443216365328273,2136.1084662315234,2131.8457483267694,0.998778391817336,30.7,mountain,4G_remote,2500,1200,failed
BTS_05956,16.272916937574983,107.985415514725,819099.673555196,1801455.3535426948,3202.43,0.0,81.11014941020868,1163364.75,5,89.98847,0,10483.536160228152,10748.977125149358,66.07403015094548,290.2779199521092,5989.916183103216,0.9669629849245271,28.0,mountain,5G_macro,1000,10000,failed
BTS_00022,16.396250270828677,107.7266655158268,791241.3881559793,1814724.4361952173,1716.28,,81.11014941020868,1163364.75,5,89.969986,5,4679.118658506938,12873.0114388018,4.051312273254744,0.0,2754.0191421529184,0.9979743438633726,27.5,mountain,5G_macro,1000,10000,failed
BTS_01216,16.43375027028471,107.60624884939224,778318.3163723892,1818707.080932076,68902.05,1203.630126953125,81.11014941020868,1163364.75,20,89.99228,0,3393.6026126320257,3521.505987454552,109.10586532820476,510.1592944004632,1388.229756501969,0.9454470673358976,33.2,mountain,4G_remote,2500,1200,failed
BTS_04624,16.30375027078498,107.764582182275,795433.2266168911,1804537.0293213464,9178.05,,81.11014941020868,1163364.75,7,89.978165,0,2681.0938674684376,22763.19550746547,6.310527367996105,3078.2690588492,1493.9002245582828,0.996844736316002,36.0,mountain,4G_remote,2500,1200,failed
BTS_00013,16.516250269934975,107.715415515805,789860.4655814364,1827995.2138621523,8514.2,,81.11014941020868,1163364.75,18,89.983284,0,13147.450663600364,11470.612274911162,140.0948897822646,4624.965989084018,6934.615355713128,0.9299525551088677,33.6,mountain,4G_remote,2500,1200,failed
BTS_06404,16.680416935944983,107.417082183665,757778.4171323325,1845763.0719814692,3734.01,281.193115234375,81.11014941020868,1163364.75,3,89.982346,0,27458.05329325587,14443.446617293452,57.41396291635071,96.01450675385284,9175.899373592783,0.9712930185418246,23.6,mountain,5G_macro,1000,10000,failed
BTS_06356,16.452083603524976,107.516248849935,768676.7517722636,1820615.0551902263,12544.91,1.5401129722595217,81.11014941020868,1163364.75,47,89.99682,0,5677.325015956226,6323.25274945291,64.66531350926047,1254.1771987046038,3513.9111471205388,0.9676673432453696,38.0,mountain,4G_remote,2500,1200,failed
BTS_00104,16.475416937812806,107.6927488485494,787499.7518398348,1823441.523862208,7921.39,0.0,81.11014941020868,1163364.75,6,89.909966,0,9984.307230551723,7388.424959042852,43.0361048656955,3446.6763911243825,3681.894611936836,0.9784819475671522,23.9,mountain,4G_remote,2500,1200,failed
BTS_06150,16.41291693701498,107.588748849645,776477.9173940367,1816376.5321959944,19410.33,0.0,81.11014941020868,1163364.75,18,89.99307,0,5259.545437641035,6199.702140031745,45.89454626448864,1731.5104624315993,4221.867484336527,0.9770527268677556,33.3,mountain,4G_remote,2500,1200,failed
